,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
78,FGFL.CN,First Growth Funds Limited,0.2500,0.0000,0.00%,0,N/A,19.45M,N/A
79,HALN,"Halo Companies, Inc.",0.1645,0.0000,0.00%,20,"1,357",19.425M,N/A
80,PANKAJPIYUS.BO,Pankaj Piyush Trade and Investment Limited,48.55,-0.45,-0.92%,10,151,19.42M,N/A
81,NIKKIGL.BO,Nikki Global Finance Limited,5.66,0.00,0.00%,381,6,19.356M,"2,830.00"
82,RPGA.F,Regent Pacific Group Limited,0.0060,0.0000,0.00%,"5,000","4,176",19.908M,N/A
83,FNFI,"First Niles Financial, Inc.",10.90,0.00,0.00%,100,96,19.231M,43.95
84,TRUX,Truxton Corporation,41.75,-0.25,-0.60%,134,670,18.842M,11.76
85,ADC.F,AdCapital AG,1.3600,-0.0400,-2.86%,780,694,19.04M,N/A
86,FIBH,"First Bancshares Inc. (Bellevue, OH)",35.38,0.00,0.00%,500,58,19.021M,7.57
87,CYSM,Community Bancorp of Santa Maria,8.75,0.00,0.00%,379,"2,066",18.886M,7.81
88,HUSN,Hudson Capital Inc.,0.6600,+0.0250,+3.94%,"138,561",1.802M,18.788M,N/A
89,ALTUR.PA,"Altur Investissement SCA, SCR",4.5000,0.0000,0.00%,444,"1,227",18.749M,30.82
90,LEADFIN.BO,Lead Financial Services Limited,5.67,0.00,0.00%,4,12,18.711M,N/A
91,SGS.DU,cash.life AG,2.1800,-0.0200,-0.91%,"1,100",435,18.704M,0.07
92,BKOR,"Oak Ridge Financial Services, Inc.",11.74,0.00,0.00%,200,"1,814",18.562M,9.04
93,DHRUVCA.BO,Dhruva Capital Services Ltd.,5.70,0.00,0.00%,65,12,18.592M,78.08
94,DARJEELING.BO,Darjeeling Ropeway Company Limited,6.08,+0.05,+0.83%,"41,072","8,279",18.544M,N/A
95,GFL.AX,Global Masters Fund Limited,1.7200,0.0000,0.00%,"23,222","4,747",18.444M,17.03
96,TWCF,Town and Country Financial Corporation,17.50,0.00,0.00%,54,266,18.9M,7.08
97,EVE.AX,EVE Investments Limited,0.0060,0.0000,0.00%,1.775M,5.159M,18.209M,N/A
98,AYF.AX,Australian Enhanced Income Fund,5.48,0.00,0.00%,"1,828","1,507",18.143M,N/A
99,BRIDGESE.BO,Bridge Securities Limited,5.39,0.00,0.00%,400,16,18.117M,N/A
0,SCAY,"Seneca-Cayuga Bancorp, Inc.",7.26,0.00,0.00%,"6,800","1,217",17.847M,39.43
1,GSJ.F,German Startups Group GmbH & Co. KGaA,1.6300,+0.0100,+0.62%,"1,500",862,17.91M,6.29
2,ESARIND.BO,Esaar (India) Limited,0.8800,0.0000,0.00%,"5,600",974,17.989M,N/A
3,FFTTF,Fatfish Blockchain Limited,0.0100,+0.0078,+354.55%,700,"14,184",18.05M,N/A
4,BIGG.CN,BIGG Digital Assets Inc.,0.1300,+0.0100,+8.33%,"41,904","313,555",17.978M,N/A
5,NPWI,"New Leap, Inc.",1.7500,0.0000,0.00%,100,1,17.857M,N/A
6,TI8.F,"Altur Investissement SCA, SCR",4.4200,+0.0200,+0.45%,1,0,18.834M,30.27
7,RFC.V,Rifco Inc.,0.8200,0.0000,0.00%,"8,600","4,430",17.71M,820.00
8,5NF.F,Non-Standard Finance plc,0.0402,-0.0052,-11.45%,"2,500",117,17.083M,N/A
9,TRICF,Trichome Financial Corp.,0.6639,0.0000,0.00%,200,463,17.404M,N/A
10,HOTELRUGBY.BO,Hotel Rugby Limited,1.2100,+0.0500,+4.31%,"1,000",200,17.331M,N/A
11,FRSB,First Resource Bank,6.25,0.00,0.00%,"1,000","1,140",17.317M,6.67
12,GSJ.DE,German Startups Group GmbH & Co. KGaA,1.5900,-0.0500,-3.05%,"1,000","6,869",17.258M,6.14
13,BVFL,"BV Financial, Inc.",14.00,0.00,0.00%,"1,350",264,19.494M,37.43
14,CRMZ,"CreditRiskMonitor.com, Inc.",1.5900,0.0000,0.00%,1,529,17.049M,113.57
15,COSMO.IS,Cosmos Yatirim Holding Anonim Sirketi,2.8400,-0.0200,-0.70%,"17,123","41,627",17.04M,6.51
16,TZS.TO,Trez Capital Senior Mortgage Investment Corporation,2.3200,0.0000,0.00%,600,"2,301",16.978M,N/A
17,DLS.V,Dealnet Capital Corp.,0.0600,0.0000,0.00%,50,"128,504",16.973M,N/A
18,ATSYH.IS,Atlantis Yatirim Holding A.S.,2.1200,+0.0300,+1.44%,"44,821","128,859",16.087M,55.79
19,HRGG,"Heritage NOLA Bancorp, Inc.",11.11,+0.96,+9.46%,"4,200","1,069",16.945M,44.62
20,EQS,"Equus Total Return, Inc.",1.2500,-0.0100,-0.79%,"2,302","13,756",16.898M,N/A
21,ACMTA,ACMAT Corporation,27.50,-13.25,-32.52%,130,91,16.878M,N/A
22,DCMFINSERV.BO,DCM Financial Services Limited,0.7600,+0.0300,+4.11%,201,395,16.815M,N/A
23,CLIOINFO.BO,Clio Infotech Limited,1.5200,0.0000,0.00%,100,56,16.737M,N/A
24,NPN,Nuveen Pennsylvania Municipal Value Fund,13.64,+0.07,+0.55%,"1,000","1,424",16.635M,9.92
25,VTYB,"The Victory Bancorp, Inc.",8.50,0.00,0.00%,250,127,16.576M,9.20
26,GOVB,"Gouverneur Bancorp, Inc.",10.22,0.00,0.00%,100,425,16.671M,N/A
27,NGE.AX,NGE Capital Limited,0.4450,-0.0050,-1.11%,"42,127","22,333",16.536M,5.17
28,TLP-UN.CN,Tier One Capital Limited Partnership,3.9000,-0.2000,-4.88%,100,513,16.444M,N/A
29,OAKV,Oak View National Bank,5.72,0.00,0.00%,250,"1,380",16.441M,N/A
30,VBDESAI.BO,V. B. Desai Financial Services Limited,3.6200,+0.1700,+4.93%,88,121,16.391M,2.76
31,RLFL.BO,Ramchandra Leasing and Finance Limited,0.3200,0.0000,0.00%,"102,300","3,160",16.372M,64.00
32,PREVA.AS,Value8 N.V.,6.50,0.00,0.00%,"1,000",294,16.371M,14.81
33,CLSPF,Canadian Life Companies Split Corp.,1.2096,0.0000,0.00%,100,1,16.221M,N/A
34,DCMFINSERV.NS,DCM Financial Services Limited,1.1500,0.0000,0.00%,"8,357",728,16.151M,N/A
35,BANASFN.BO,Banas Finance Limited,1.4200,+0.0200,+1.43%,"1,000","14,198",16.154M,0.34
36,MODRNSH.BO,Modern Shares & Stockbrokers Limited,5.51,-0.29,-5.00%,55,18,16.15M,N/A
37,EFF.DE,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,0.9600,0.0000,0.00%,"1,600","15,065",16.386M,56.47
38,X7F2.F,Dunxin Financial Holdings Limited,0.6350,-0.0050,-0.78%,"2,300",36,14.997M,0.65
39,SLRK,"Solera National Bancorp, Inc.",9.40,-0.09,-0.95%,100,561,16.126M,11.34
40,MLKRI.PA,Bernard Krief Consultants SA,1.6000,0.0000,0.00%,"5,000",291,16M,N/A
41,EFF.F,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,0.9200,-0.0150,-1.60%,"2,500","1,493",15.74M,54.12
42,CMUV,CMUV Bancorp,7.35,0.00,0.00%,"22,100","1,417",15.947M,11.31
43,TGLO,"theglobe.com, inc.",0.0360,+0.0060,+20.00%,140,"59,384",15.893M,N/A
44,DXF,Dunxin Financial Holdings Limited,0.7598,+0.0351,+4.84%,"341,388","557,022",15.847M,1.81
45,EXCH,"Exchange Bankshares, Inc.",40.05,0.00,0.00%,100,16,16.98M,N/A
46,X7F2.SG,Dunxin Financial Holdings Limited,0.6300,+0.0250,+4.13%,0,228,15.74M,1.50
47,XPL.AX,Xplore Wealth Limited,0.0530,0.0000,0.00%,"76,599","347,056",15.769M,N/A
48,GGO,The Gabelli Go Anywhere Trust,10.50,-0.10,-0.94%,100,769,16.274M,N/A
49,SSBP,"SSB Bancorp, Inc.",6.90,0.00,0.00%,25,183,15.711M,28.75
50,WCFB,"WCF Bancorp, Inc.",6.10,+0.08,+1.33%,100,"4,990",15.625M,67.78
51,KPHOL.IS,Kapital Yatirim Holding AS,3.6400,-0.0600,-1.62%,"36,099","34,988",15.47M,N/A
52,FNR.V,49 North Resources Inc.,0.1850,+0.0050,+2.78%,"391,380","155,940",15.366M,92.50
53,FIDS,"FNB, Inc.",28.00,0.00,0.00%,227,19,14.534M,N/A
54,PFG.AX,Prime Financial Group Limited,0.0800,0.0000,0.00%,"312,430","41,837",15.308M,11.43
55,LYL,Dragon Victory International Limited,1.3300,0.0000,0.00%,476,"69,037",15.19M,N/A
56,TORR.V,Torrent Capital Ltd.,0.6300,0.0000,0.00%,"11,500","29,678",15.108M,25.20
57,HOTELRUGBY.NS,Hotel Rugby Limited,1.7000,-0.0500,-2.86%,909,"8,752",16.14M,N/A
58,CIBN,"Community Investors Bancorp, Inc.",15.15,0.00,0.00%,302,364,15.293M,11.27
59,480.SG,APQ Global Limited,0.0515,+0.0005,+0.98%,0,0,15.283M,N/A
60,DG6.HM,DG-Gruppe AG,60.00,0.00,0.00%,7,0,14.897M,N/A
61,UNTN,"United Tennessee Bankshares, Inc.",17.45,0.00,0.00%,1,211,14.862M,12.64
62,DFTK.F,DF Deutsche Forfait AG,1.2000,-0.0200,-1.64%,"2,500","1,203",14.616M,4.44
63,THP.V,Totally Hip Technologies Inc.,0.1200,0.0000,0.00%,"20,000",658,14.715M,N/A
64,FMFG,"Farmers and Merchants Bancshares, Inc.",14.00,0.00,0.00%,12,877,14.662M,9.62
65,GVYB,"Golden Valley Bank (Chico, CA)",11.25,0.00,0.00%,100,432,14.569M,11.15
66,APLVF,AP Alternative Assets LP,0.0750,0.0000,0.00%,"3,200",424,14.51M,N/A
67,UNIVPRIM.BO,Universal Prime Aluminium Limited,1.8200,+0.0100,+0.55%,"2,713",437,14.501M,6.25
68,FRS.DE,FORIS AG,3.1200,0.0000,0.00%,600,740,14.46M,14.86
69,INC-UN.TO,Income Financial Trust,6.21,-0.04,-0.64%,"3,353",0,14.429M,3.90
70,CROL,"Carroll Bancorp, Inc.",20.50,0.00,0.00%,50,829,14.387M,110.22
71,FRS.F,FORIS AG,3.0400,-0.0200,-0.65%,"1,000",336,14.274M,14.48
72,PRM.TO,Big Pharma Split Corp.,13.44,0.00,0.00%,220,"1,022",14.223M,N/A
73,5QY.SI,Net Pacific Financial Holdings Limited,0.0270,+0.0010,+3.85%,12.938M,"818,676",14.192M,13.50
74,CAF.AX,Centrepoint Alliance Limited,0.0950,+0.0050,+5.56%,"250,000","58,607",14.144M,N/A
75,TSBA,Touchstone Bank,9.25,0.00,0.00%,100,474,13.968M,9.84
76,SARTHAKGL.BO,Sarthak Global Limited,4.7000,-0.2400,-4.86%,108,1,14.1M,6.56
77,AHCP,Anchorage International Holdings Corp.,0.0150,0.0000,0.00%,"25,000","9,015",14.085M,N/A
78,GEQ.MI,Gequity S.p.A.,0.0276,0.0000,0.00%,"96,985","667,213",14.068M,N/A
79,MH9D.SG,Sheng Yuan Holdings Limited,0.0015,0.0000,0.00%,0,0,13.942M,N/A
80,ERKH,"Eureka Homestead Bancorp, Inc.",9.76,0.00,0.00%,"15,400",677,13.954M,65.95
81,TMAK,"Touchmark Bancshares, Inc.",6.25,0.00,0.00%,400,253,13.862M,7.05
82,COHN,Cohen & Company Inc.,8.18,-0.32,-3.71%,"23,393","401,075",10.204M,N/A
83,DAULAT.BO,Daulat Securities Limited,2.7500,0.0000,0.00%,14,7,13.75M,N/A
84,0XP.F,Argo Blockchain plc,0.0310,+0.0020,+6.90%,100,9,13.701M,N/A
85,PCD-UN.TO,Pathfinder Income Fund,6.61,+0.01,+0.15%,"9,400","1,427",13.67M,N/A
86,DSE,Duff & Phelps Select MLP and Midstream Energy Fund,0.5210,-0.0048,-0.91%,"60,325","571,769",13.668M,N/A
87,ARCFIN.BO,ARC Finance Limited,0.2700,+0.0100,+3.85%,1,"1,146",13.634M,5.62
88,CCBC,Chino Commercial Bancorp,9.95,0.00,0.00%,618,364,13.602M,8.73
89,IQ3.AX,iQ3Corp Ltd,0.1300,0.0000,0.00%,"8,073","3,455",13.51M,N/A
90,PCLB,"Pinnacle Bancshares, Inc.",28.15,0.00,0.00%,466,541,13.454M,10.10
91,LCS.TO,Brompton Lifeco Split Corp.,2.1100,0.0000,0.00%,53,"12,972",13.348M,0.48
92,JHACC.BO,Jhaveri Credits and Capital Limited,2.0600,0.0000,0.00%,100,17,13.314M,N/A
93,AOREF,American Overseas Group Limited,350.00,0.00,0.00%,5,14,13.268M,N/A
94,RBAZ,Republic Bank of Arizona,7.25,0.00,0.00%,"2,406",717,13.258M,58.94
95,VISAGAR.BO,Visagar Financial Services Limited,0.4000,+0.0100,+2.56%,"1,844","1,166",13.004M,N/A
96,EGDW,"Edgewater Bancorp, Inc.",21.67,0.00,0.00%,500,695,12.79M,14.45
97,FFWC,FFW Corporation,38.00,0.00,0.00%,100,245,12.293M,9.34
98,ALBY,"Community Capital Bancshares, Inc.",10.00,-0.25,-2.44%,200,254,12.556M,N/A
99,FW.V,Flow Capital Corp.,0.3200,0.0000,0.00%,500,"23,982",12.431M,N/A
0,RVCB,River Valley Community Bancorp,17.10,0.00,0.00%,200,583,12.622M,10.41
1,CSHB,Community Shores Bank Corporation,4.9300,0.0000,0.00%,"3,900","3,649",12.305M,25.95
2,QCA.CN,Quinsam Capital Corporation,0.1100,0.0000,0.00%,0,"131,301",12.229M,N/A
3,LPS1.F,PT Lippo Securities Tbk,0.0025,0.0000,0.00%,"180,000","2,903",11.789M,2.50
4,TTIENT.BO,TTI Enterprise Limited,0.4800,+0.0200,+4.35%,"1,022",100,12.194M,11.43
5,TRIJAL.BO,Trijal Industries Limited,2.4300,0.0000,0.00%,"2,500",39,12.189M,N/A
6,TPROJECT.BO,Thirani Projects Limited,0.6000,+0.0100,+1.69%,"1,037","1,991",12.128M,N/A
7,SFBK,"SFB Bancorp, Inc.",30.34,0.00,0.00%,50,35,12.124M,23.02
8,BBKCF,BIGG Digital Assets Inc.,0.0940,+0.0048,+5.38%,"390,660","137,243",12.1M,N/A
9,BPCAP.BO,B. P. Capital Limited,3.9900,0.0000,0.00%,100,5,12.017M,N/A
10,COP.MI,Copernico Sim S.p.A.,6.30,0.00,0.00%,"1,000",609,11.935M,286.36
11,SNTCL.BO,Shree Nidhi Trading Co. Limited,1.5300,0.0000,0.00%,"1,600","1,388",11.924M,N/A
12,C9T.HM,HOVELRAT Holding AG,5.80,0.00,0.00%,250,44,11.921M,N/A
13,FDI.V,Findev Inc.,0.4150,0.0000,0.00%,271,"7,764",11.889M,7.16
14,CRZY,Crazy Woman Creek Bancorp Incorporated,14.25,0.00,0.00%,300,682,11.849M,7.92
15,BAOB,"The Baraboo Bancorporation, Inc.",2.7000,-0.1200,-4.26%,"9,800","1,569",11.828M,N/A
16,BCRHF,Blue Capital Reinsurance Holdings Ltd.,1.3450,-0.0050,-0.37%,"7,400","7,704",11.802M,N/A
17,CCFCL.BO,Classic Global Finance and Capital Limited,0.3200,0.0000,0.00%,"2,030","2,551",11.753M,40.00
18,QSC.CN,QuestCap Inc.,0.1850,-0.0150,-7.50%,"742,599","802,896",11.736M,N/A
19,RSCZF,Global Care Capital Inc.,0.1017,-0.0062,-5.78%,"26,500","5,595",11.67M,N/A
20,SUNGOLD.BO,Sungold Capital Limited,0.6300,+0.0100,+1.61%,700,467,11.594M,39.37
21,CHOB,Charter Oak Bank,0.0470,0.0000,0.00%,"2,233","2,159",11.52M,N/A
22,CSTR.V,CryptoStar Corp.,0.0550,+0.0050,+10.00%,"30,500","400,407",11.481M,N/A
23,0MLA.MU,Torrent Capital Ltd.,0.4240,-0.0120,-2.75%,45,0,9.592M,N/A
24,GVFF,Greenville Federal Financial Corporation,7.01,0.00,0.00%,100,178,11.529M,36.70
25,CPKA,Chase Packaging Corporation,0.1800,0.0000,0.00%,"26,050","1,614",11.139M,N/A
26,5DC.F,Dealnet Capital Corp.,0.0295,0.0000,0.00%,790,0,11.08M,N/A
27,CCYY,Clarion County Community Bank,6.66,0.00,0.00%,50,66,11.093M,14.48
28,BGI.NZ,Blackwell Global Holdings Limited,0.0220,+0.0040,+22.22%,1.63M,"319,570",11.051M,N/A
29,ESBS,"ES Bancshares, Inc.",3.9400,0.0000,0.00%,"4,992",935,10.999M,21.41
30,XTD.TO,TDb Split Corp.,2.2100,0.0000,0.00%,"1,700","15,003",10.95M,4.37
31,CIQ-UN.TO,Canadian High Income Equity Fund,5.80,0.00,0.00%,"1,550","1,501",10.941M,N/A
32,PPSF,Peoples-Sidney Financial Corporation,8.74,0.00,0.00%,40,114,10.888M,13.08
33,RWCB,Redwood Capital Bancorp,11.30,-0.63,-5.28%,"4,130","1,104",10.177M,6.02
34,SCSG,"SouthCrest Financial Group, Inc.",5.95,0.00,0.00%,"38,000","13,759",11.401M,N/A
35,ORPB,Oregon Pacific Bancorp,4.0000,0.0000,0.00%,"1,600","17,316",10.963M,7.56
36,3IM.F,Manx Financial Group PLC,0.0685,+0.0005,+0.74%,"1,300",20,10.576M,2.54
37,COPRF,QuestCap Inc.,0.1500,0.0000,0.00%,"712,680","94,946",9.578M,N/A
38,PEBC,"Peoples Bancorp, Inc.",24.95,0.00,0.00%,616,77,10.523M,N/A
39,KSBI,"KS Bancorp, Inc.",24.00,0.00,0.00%,100,48,10.489M,7.10
40,KAM.AX,K2 Asset Management Holdings Ltd,0.0430,0.0000,0.00%,"85,000","203,552",10.367M,N/A
41,STLY,"HG Holdings, Inc.",0.6900,0.0000,0.00%,478,"9,259",10.313M,N/A
42,INV.AX,InvestSMART Group Limited,0.0750,0.0000,0.00%,"30,000","27,962",10.261M,N/A
43,AVC.AX,Auctus Alternative Investments Limited,0.2300,0.0000,0.00%,"12,000","16,369",10.199M,4.69
44,CNF.MI,Conafi S.p.A.,0.2750,0.0000,0.00%,"5,100","55,811",10.159M,N/A
45,PNP.TO,Pinetree Capital Ltd.,1.1200,0.0000,0.00%,10,"4,558",10.131M,N/A
46,HKBT,"HK Battery Technology, Inc.",0.9900,0.0000,0.00%,150,65,10.064M,N/A
47,CRSB,Cornerstone Community Bancorp,15.25,0.00,0.00%,6,266,9.96M,8.58
48,IEX.AS,IEX Group N.V.,2.7000,0.0000,0.00%,525,28,9.885M,N/A
49,TTU.F,NGE Capital Limited,0.2460,0.0000,0.00%,75,1,10.309M,1.71
50,UCA1.F,U.C.A. Aktiengesellschaft,15.80,0.00,0.00%,18,96,9.848M,17.32
51,SMAL,"Summit Bancshares, Inc.",24.30,+0.05,+0.21%,200,"1,014",9.771M,10.85
52,25N.F,Newcap Holding A/S,0.0620,-0.0040,-6.06%,0,0,9.02M,N/A
53,PXI.V,Planet Ventures Inc.,0.0450,0.0000,0.00%,"330,000","95,945",9.542M,N/A
54,34C1.F,QuestCap Inc.,0.1250,-0.0050,-3.85%,"6,000","30,871",7.964M,N/A
55,ATNINTER.NS,ATN International Limited,0.1500,0.0000,0.00%,"3,420","11,765",9.468M,N/A
56,ATNINTER.BO,ATN International Limited,0.2400,0.0000,0.00%,40,"1,094",9.468M,N/A
57,WBZB,Washington Business Bank,14.00,0.00,0.00%,"6,300",206,9.423M,9.79
58,ALF.L,Alternative Liquidity Fund Limited,0.0640,+0.0003,+0.39%,"1,021","2,975",9.385M,N/A
59,INBR.TA,Inbar Group Finance Ltd,54.30,-1.10,-1.99%,"12,017","80,903",9.353M,159.71
60,WISH,"Wright Investors' Service Holdings, Inc.",0.4700,+0.0200,+4.44%,"10,748","5,879",9.325M,N/A
61,SCI.HM,SCI AG,21.00,-0.20,-0.94%,197,239,9.298M,13.01
62,ECT.AS,Eurocastle Investment Limited,4.9900,0.0000,0.00%,36,22,9.239M,13.13
63,RICHIRICH.BO,Richirich Inventures Limited,1.9100,-0.0900,-4.50%,237,314,9.168M,N/A
64,JAYBHCR.BO,Jayabharat Credit Limited,1.8300,0.0000,0.00%,100,158,9.15M,N/A
65,ITEX,ITEX Corporation,3.8000,0.0000,0.00%,15,379,9.125M,12.26
66,MARUTISE.BO,Maruti Securities Limited,1.8200,-0.0700,-3.70%,319,168,9.101M,N/A
67,ICL.V,Itasca Capital Ltd.,0.4150,0.0000,0.00%,"11,500","2,559",9.051M,N/A
68,TVLF,"Tennessee Valley Financial Holdings, Inc.",4.8000,0.0000,0.00%,500,537,9.039M,97.96
69,MIT.V,The Mint Corporation,0.0450,0.0000,0.00%,"30,000","76,624",8.871M,N/A
70,QMCI,"QuoteMedia, Inc.",0.0980,0.0000,0.00%,"30,922","25,945",8.867M,32.67
71,SCM.MI,Solutions Capital Management SIM S.p.A.,4.4000,-0.0800,-1.79%,360,491,8.827M,550.00
72,XSF.CN,XS Financial Inc.,0.2900,0.0000,0.00%,0,N/A,8.71M,N/A
73,LWD.DU,iVestos AG,3.9400,0.0000,0.00%,5,0,8.668M,"1,970.00"
74,GSLSEC.BO,GSL Securities Limited,2.6600,0.0000,0.00%,100,18,8.645M,0.23
75,AAB.TO,Aberdeen International Inc.,0.0900,0.0000,0.00%,"53,100","270,746",8.645M,1.50
76,HWIS,"Home Bancorp Wisconsin, Inc.",9.24,0.00,0.00%,2,163,8.641M,21.64
77,AGOU.L,Ashmore Global Opportunities Limited,1.3925,-0.0400,-2.79%,10,581,6.069M,N/A
78,ELC.V,Elysee Development Corp.,0.3200,0.0000,0.00%,"57,000","10,219",8.607M,5.08
79,I5H.SI,Forise International Limited,0.2000,+0.1960,"+4,900.00%",4.05M,9.231M,8.52M,N/A
80,0Q4.F,Quinsam Capital Corporation,0.0555,+0.0100,+21.98%,"5,000",887,9.738M,0.64
81,31T.F,GobiMin Inc.,0.1550,0.0000,0.00%,"3,160",50,8.398M,N/A
82,MRBL.CN,Marble Financial Inc.,0.1500,-0.0200,-11.76%,"20,000","47,565",8.363M,N/A
83,MONGIPA.BO,Moongipa Capital Finance Limited,2.7300,+0.1300,+5.00%,213,0,8.34M,N/A
84,PHUP.SG,Sino Prosper (Group) Holdings Limited,0.0025,0.0000,0.00%,0,0,8.283M,N/A
85,TTT.MI,TitanMet S.p.A.,0.0618,0.0000,0.00%,"92,372","643,442",8.324M,N/A
86,MAHANIN.BO,Mahan Industries Limited,0.2300,-0.0100,-4.17%,"4,935","11,317",8.28M,N/A
87,WI.V,The Western Investment Company of Canada Limited,0.2700,+0.0200,+8.00%,730,"10,098",8.243M,N/A
88,O49.F,49 North Resources Inc.,0.1110,-0.0230,-17.16%,"2,000","2,656",8.085M,N/A
89,FORT.V,Fortress Technologies Inc.,0.1150,0.0000,0.00%,"65,078","28,982",8.185M,N/A
90,LMFA,"LM Funding America, Inc.",1.6100,-0.1600,-9.04%,"379,408",2.034M,6.118M,N/A
91,HBLEAS.BO,HB Leasing and Finance Company Limited,0.7300,+0.0300,+4.29%,"1,200","4,535",8.076M,N/A
92,PBCO,People's Bank of Commerce,11.00,0.00,0.00%,"1,200","1,612",8.796M,7.72
93,MBDE,Morris Business Development Company,0.0041,0.0000,0.00%,"1,300",781,5.799M,N/A
94,NDEV,Novus Acquisition & Development Corp.,0.0800,0.0000,0.00%,"10,352","131,690",7.828M,6.67
95,ADV.PA,Advenis SA,0.9900,-0.0100,-1.00%,48,"1,523",7.797M,N/A
96,ADW.JO,African Dawn Capital Limited,16.00,-5.00,-23.81%,"70,101","50,671",7.796M,N/A
97,CFIC,Cornerstone Financial Corporation,8.93,0.00,0.00%,100,11,7.749M,N/A
98,DELX.V,DelphX Capital Markets Inc.,0.0800,0.0000,0.00%,"21,846","23,119",7.718M,N/A
99,CBYAA,Community Bank of the Bay,5.10,0.00,0.00%,750,"13,230",7.698M,10.97
0,RCG,"RENN Fund, Inc.",1.2900,+0.0100,+0.78%,963,"32,374",7.678M,3.39
1,1YJA.F,"LM Funding America, Inc.",1.4300,-0.0900,-5.92%,893,200,7.402M,N/A
2,QCCO,QCHI,0.2800,0.0000,0.00%,100,179,7.661M,N/A
3,FIVEXTRADE.BO,Five X Tradecom Limited,0.3700,+0.0100,+2.78%,"1,001","6,562",7.605M,N/A
4,VDPH,VDO-Ph International,0.0270,0.0000,0.00%,"10,000","2,104",8.128M,N/A
5,CNWHF,"China Networks International Holdings, Ltd.",0.0900,-0.0000,-0.06%,"15,500","10,244",7.484M,N/A
6,HCBP,Harvest Community Bank,0.0037,0.0000,0.00%,"5,000","1,857",7.475M,N/A
7,NUQA.SG,Navigator Equity Solutions SE,1.6300,+0.0500,+3.16%,440,"5,201",7.464M,1.54
8,SBKO,Summit Bank,12.00,0.00,0.00%,485,"1,382",7.377M,11.90
9,FHLB,Friendly Hills Bank,7.35,0.00,0.00%,320,304,7.272M,15.34
10,WAKE,"Wake Forest Bancshares, Inc.",14.62,0.00,0.00%,100,40,7.525M,13.09
11,DASH.V,Neptune Dash Technologies Corp.,0.0850,0.0000,0.00%,"22,000","136,969",7.193M,N/A
12,5NK.SI,Artivision Technologies Ltd.,0.0040,0.0000,0.00%,1M,"546,803",7.191M,N/A
13,NUQA.F,Navigator Equity Solutions SE,1.5900,-0.0200,-1.24%,"5,500","2,679",7.145M,1.50
14,TDCB,Third Century Bancorp,9.90,0.00,0.00%,100,120,7.186M,9.41
15,SNNY,"Sunnyside Bancorp, Inc.",9.00,0.00,0.00%,250,958,7.141M,N/A
16,MITJF,The Mint Corporation,0.0400,+0.0040,+11.11%,"20,300","29,277",7.14M,0.27
17,MGTI,"MGT Capital Investments, Inc.",0.0154,+0.0001,+0.65%,"875,836",5.84M,7.129M,N/A
18,LPBC,Lincoln Park Bancorp.,5.70,0.00,0.00%,100,64,8.998M,N/A
19,PNPFF,Pinetree Capital Ltd.,0.7809,0.0000,0.00%,10,296,7.48M,N/A
20,CFM.MI,CrowdFundMe S.p.A.,4.7800,-0.1400,-2.85%,"2,250","1,230",7.042M,N/A
21,0T41.F,Findev Inc.,0.2220,0.0000,0.00%,108,0,7.761M,4.53
22,TCA.V,TIMIA Capital Corp.,0.1750,0.0000,0.00%,"7,650","9,160",7.004M,N/A
23,6MP.DU,Murphy&Spitz Green Capital Aktiengesellschaft,2.2400,0.0000,0.00%,900,856,6.899M,5.49
24,EGCYO.IS,Egeli & Co. Agriculture Investment Trust Inc.,1.1700,0.0000,0.00%,"809,241",1.041M,7.386M,N/A
25,NPINV.CO,Npinvestor.com A/S,0.6800,0.0000,0.00%,"3,400","14,139",6.841M,N/A
26,AABVF,Aberdeen International Inc.,0.0625,-0.0025,-3.85%,"15,000","13,870",6.138M,N/A
27,POLYTEX.BO,Polytex India Limited,0.5000,+0.0200,+4.17%,700,205,6.75M,12.50
28,AFH,"Atlas Financial Holdings, Inc.",0.5630,-0.0069,-1.21%,1.282M,4.261M,6.724M,N/A
29,VVPS.VI,Volksbank Vorarlberg e. Gen.,18.00,0.00,0.00%,255,51,6.692M,0.15
30,OPHC,"OptimumBank Holdings, Inc.",2.2501,-0.0399,-1.74%,"13,331","220,064",6.641M,N/A
31,TRAC,"Track Data Corporation, Inc.",24.00,0.00,0.00%,1,22,6.634M,2.96
32,RMO.DU,RM Rheiner Management AG,29.80,0.00,0.00%,"2,754",81,6.556M,23.12
33,MADHUSE.BO,Madhusudan Securities Limited,2.5500,+0.1200,+4.94%,95,126,6.509M,N/A
34,FFG.AX,Fatfish Blockchain Limited,0.0080,+0.0010,+14.29%,4.891M,"915,539",6.509M,N/A
35,P6U.F,Planet Ventures Inc.,0.0210,0.0000,0.00%,"7,000","1,810",6.229M,N/A
36,FZRO,FlashZero Corp.,0.0070,0.0000,0.00%,"150,097","92,720",6.65M,N/A
37,OXBR,Oxbridge Re Holdings Limited,1.1200,+0.0100,+0.90%,"47,527","463,593",6.422M,N/A
38,PWBO,Pacific West Bank,11.00,0.00,0.00%,100,"3,564",6.365M,N/A
