,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
27,006840.KS,"AK Holdings, Inc.","19,000.00",-200.00,-1.04%,"40,683","71,489",247.864B,N/A
28,002310.KS,"Asia Paper Manufacturing.Co.,Ltd","27,600.00","-1,150.00",-4.00%,"176,440","56,267",247.199B,N/A
29,ACC.BO,ACC Limited,"1,312.95",-0.50,-0.04%,"71,890","47,571",246.555B,18.25
30,ACC.NS,ACC Limited,"1,312.90",-0.20,-0.02%,1.102M,1.407M,246.611B,18.25
31,1101.TW,Taiwan Cement Corp.,45.15,+0.65,+1.46%,23.4M,14.36M,246.231B,11.16
32,KAZ.L,KAZ Minerals PLC,514.80,+1.20,+0.23%,"572,484",1.415M,2.432B,4.40
33,1101B.TW,Taiwan Cement Corp.,54.90,0.00,0.00%,"2,000","19,957",241.169B,13.57
34,4202.T,Daicel Corporation,790.00,-9.00,-1.13%,1.382M,1.334M,237.997B,51.00
35,033500.KQ,"Dongsung FineTec Co., Ltd.","8,870.00",-70.00,-0.78%,"156,600","700,399",239.345B,N/A
36,002100.KS,Kyung Nong Corporation,"13,200.00",+650.00,+5.18%,2.291M,"642,985",235.813B,N/A
37,KANSAINER.NS,Kansai Nerolac Paints Limited,436.50,-7.25,-1.63%,"102,525","286,871",235.106B,45.15
38,KANSAINER.BO,Kansai Nerolac Paints Limited,436.30,-7.20,-1.62%,"53,944","9,231",235.131B,45.13
39,CELU.BA,Celulosa Argentina S.A.,23.00,0.00,0.00%,312,"17,324",232.167B,N/A
40,000480.KS,"Chosun Refractories Co.,Ltd.","72,100.00",-100.00,-0.14%,270,"2,993",232.162B,N/A
41,PIIND.NS,PI Industries Limited,"1,662.75",-2.85,-0.17%,"284,616","208,513",229.639B,50.26
42,AKRN.ME,Public Joint Stock Company Acron,"5,662.00",-40.00,-0.70%,"1,678","10,551",229.504B,40.96
43,PIIND.BO,PI Industries Limited,"1,661.15",-3.30,-0.20%,"9,717","9,207",229.576B,50.22
44,ANG.JO,AngloGold Ashanti Limited,"53,905.00","+1,505.00",+2.87%,1.807M,1.771M,224.512B,"211,392.16"
45,SRF.NS,SRF Limited,"3,900.60",+69.60,+1.82%,"921,699","270,021",224.208B,22.00
46,SRF.BO,SRF Limited,"3,902.10",+69.70,+1.82%,"48,996","12,285",224.213B,22.01
47,025000.KS,"KPX Chemical Co.,Ltd.","47,100.00",-100.00,-0.21%,"1,727","4,758",223.971B,N/A
48,4114.T,"Nippon Shokubai Co., Ltd.","5,580.00",+50.00,+0.90%,"97,700","133,040",222.514B,20.06
49,4061.T,Denka Company Limited,"2,568.00",-20.00,-0.77%,"395,600",1.38M,221.572B,9.78
50,CLPI.JK,PT Colorpak Indonesia Tbk,725.00,-10.00,-1.36%,"66,200","45,116",220.286B,7.00
51,5463.T,Maruichi Steel Tube Ltd.,"2,654.00",-6.00,-0.23%,"176,700","244,262",219.653B,34.60
52,CEY.L,Centamin plc,189.85,+6.65,+3.63%,4.3M,7.351M,2.195B,25.31
53,COROMANDEL.BO,Coromandel International Limited,746.25,-6.85,-0.91%,"18,840","162,376",218.758B,20.55
54,COROMANDEL.NS,Coromandel International Limited,745.80,-8.45,-1.12%,"576,926","525,377",218.293B,20.54
55,ALKA.JK,PT Alakasa Industrindo Tbk,428.00,-2.00,-0.47%,200,319,217.281B,39.53
56,INAI.JK,PT Indal Aluminium Industry Tbk,342.00,+2.00,+0.59%,"12,400","16,516",216.691B,9.86
57,PTTGC-R.BK,PTT Global Chemical Public Company Limited,48.00,-1.25,-2.54%,17.125M,N/A,216.425B,N/A
58,3880.T,Daio Paper Corporation,"1,434.00",-20.00,-1.38%,"246,100","348,392",216.402B,12.45
59,VSMO.ME,public stock company VSMPO-AVISMA Corporation,"18,760.00",-40.00,-0.21%,257,736,216.186B,10.48
60,PTTGC.BK,PTT Global Chemical Public Company Limited,48.00,-1.25,-2.54%,17.125M,30M,215.354B,N/A
61,183190.KS,"Asia Cement Co.,Ltd.","55,000.00","-1,300.00",-2.31%,"5,897","12,516",214.196B,N/A
62,DDNB34.SA,"DuPont de Nemours, Inc.",280.29,0.00,0.00%,0,164,210.75B,N/A
63,005420.KS,"Cosmo Chemical Co., Ltd.","8,140.00",+80.00,+0.99%,"180,867","819,322",212.329B,N/A
64,5301.T,"Tokai Carbon Co., Ltd.",992.00,-12.00,-1.20%,1.569M,2.272M,211.448B,9.06
65,4205.T,ZEON Corporation,949.00,-25.00,-2.57%,"468,100","582,601",207.414B,10.28
66,161000.KS,"Aekyung Petrochemical Co., Ltd.","6,570.00",-40.00,-0.61%,"88,721","141,149",207.377B,N/A
67,016590.KS,"Shindaeyang Paper Co., Ltd.","51,100.00","-1,000.00",-1.92%,"21,445","19,566",205.922B,N/A
68,009520.KQ,"POSCO M-TECH Co., Ltd.","4,940.00",+90.00,+1.86%,1.259M,2.075M,205.715B,N/A
69,104700.KS,KISCO Corp.,"4,455.00",+20.00,+0.45%,"65,288","253,089",205.082B,N/A
70,ALB.MX,Albemarle Corporation,"1,784.00",0.00,0.00%,0,17,185.167B,374.00
71,SULI.JK,PT SLJ Global Tbk,50.00,0.00,0.00%,"425,500","13,411",199.346B,N/A
72,DD.BA,E. I. du Pont de Nemours and Company,"1,145.00",0.00,0.00%,"7,170",0,198.727B,N/A
73,007690.KS,"Kukdo Chemical Co., Ltd.","35,350.00",+200.00,+0.57%,"8,379","7,743",192.528B,N/A
74,5714.T,"Dowa Holdings Co., Ltd.","3,235.00",-5.00,-0.15%,"169,600","274,384",191.463B,11.01
75,000970.KS,"Korea Cast Iron Pipe Ind. Co., Ltd.","8,860.00",+180.00,+2.07%,"152,198","219,243",190.587B,N/A
76,4272.T,"Nippon Kayaku Co., Ltd.","1,084.00",-6.00,-0.55%,"368,100","469,140",185.141B,14.60
77,NKNC.ME,Public Joint Stock Company Nizhnekamskneftekhim,102.35,+0.65,+0.64%,"334,890","97,015",185.068B,7.80
78,CEMENTOS.SN,Cementos Bio Bio S.A.,700.00,-10.70,-1.51%,"3,407","4,922",184.955B,13.59
79,7966.T,LINTEC Corporation,"2,550.00",-31.00,-1.20%,"103,100","120,193",184.284B,19.17
80,NKNCP.ME,Public Joint Stock Company Nizhnekamskneftekhim,91.14,-0.32,-0.35%,1.888M,"699,016",183.25B,6.95
81,4208.T,"Ube Industries, Ltd.","1,802.00",-5.00,-0.28%,"515,300","647,615",182.078B,7.95
82,BHP.AX,BHP Group,35.75,-0.35,-0.97%,4.826M,7.032M,180.821B,19.26
83,009580.KS,"Moorim P&P Co., Ltd.","2,885.00",+5.00,+0.17%,"47,345","200,089",179.92B,N/A
84,005810.KS,Poongsan Holdings Corporation,"26,850.00",-150.00,-0.56%,"1,242","9,177",174.309B,N/A
85,4118.T,Kaneka Corporation,"2,661.00",-35.00,-1.30%,"274,500","391,706",173.566B,12.42
86,003580.KS,"NEXT SCIENCE Co., Ltd.","5,470.00",-170.00,-3.01%,"249,673","431,031",173.491B,N/A
87,600309.SS,"Wanhua Chemical Group Co., Ltd.",55.04,-0.15,-0.27%,18.184M,14.18M,172.812B,19.80
88,001940.KS,KISCO Holdings Corp.,"11,250.00",-300.00,-2.60%,"4,927","11,662",172.077B,N/A
89,054050.KQ,"Nongwoobio Co., Ltd.","10,650.00",+50.00,+0.47%,"61,799","93,183",170.726B,N/A
90,225530.KQ,"Bokwang Industry Co., Ltd.","4,920.00",0.00,0.00%,"104,759","114,748",169.589B,N/A
91,004985.KS,"Sungshin Cement Co., Ltd","11,600.00",+650.00,+5.94%,"65,504","85,593",173.309B,N/A
92,001390.KS,KG Chemical Corporation,"13,150.00",-150.00,-1.13%,"73,647","187,829",168.482B,N/A
93,4043.T,Tokuyama Corporation,"2,425.00",-27.00,-1.10%,"401,400","493,889",168.432B,8.45
94,3863.T,"Nippon Paper Industries Co., Ltd.","1,442.00",-15.00,-1.03%,"350,200","369,609",166.563B,11.73
95,138490.KS,"Kolon Plastics, Inc.","4,370.00",+140.00,+3.31%,"477,846","564,425",166.06B,N/A
96,000325.KS,"NOROO Holdings Co., Ltd.","18,500.00",+300.00,+1.65%,"1,165","2,727",165.756B,N/A
97,AARTIIND.NS,Aarti Industries Limited,941.05,+11.10,+1.19%,"673,523","584,320",163.937B,30.58
98,AARTIIND.BO,Aarti Industries Limited,940.35,+10.10,+1.09%,"58,051","51,291",163.841B,30.56
99,001570.KS,"Kumyang Co., Ltd.","4,140.00",+40.00,+0.98%,"364,401","975,531",163.587B,N/A
0,004980.KS,"Sungshin Cement Co., Ltd","6,440.00",-10.00,-0.16%,"106,711","469,880",163.344B,N/A
1,102260.KS,Dongsung Corporation,"3,695.00",-65.00,-1.73%,"29,506","65,909",162.554B,N/A
2,KZOS.ME,Kazan Public Joint Stock Company Organichesky sintez,89.80,-1.00,-1.10%,"76,240","40,207",161.723B,13.52
3,KZOSP.ME,Kazan Public Joint Stock Company Organichesky sintez,11.86,-0.14,-1.17%,"121,830","121,530",161.616B,1.79
4,8012.T,"Nagase & Co., Ltd.","1,300.00",-19.00,-1.44%,"131,000","167,314",161.216B,10.65
5,VCT.L,Victrex plc,"1,844.00",-142.00,-7.15%,"490,417","306,253",1.597B,17.89
6,JINDALSTEL.BO,Jindal Steel & Power Limited,156.50,+1.00,+0.64%,1.605M,1.286M,159.633B,N/A
7,JINDALSTEL.NS,Jindal Steel & Power Limited,156.25,+0.65,+0.42%,19.07M,20.807M,159.275B,N/A
8,090355.KS,"NOROO PAINT & COATINGS Co., Ltd.","14,450.00",+400.00,+2.85%,"46,369","74,333",159.274B,N/A
9,IVL-R.BK,Indorama Ventures Public Company Limited,27.75,-1.00,-3.48%,29.176M,N/A,155.804B,128.47
10,IVL.BK,Indorama Ventures Public Company Limited,27.75,-1.00,-3.48%,29.176M,29.327M,155.804B,128.47
11,MNP.JO,Mondi plc,"31,255.00",-561.00,-1.76%,"313,533","810,400",149.603B,"19,449.29"
12,090350.KS,"NOROO PAINT & COATINGS Co., Ltd.","7,250.00",0.00,0.00%,"17,352","220,845",154.864B,N/A
13,RIO.AX,Rio Tinto Group,95.54,-0.75,-0.78%,1.525M,1.738M,154.575B,19.59
14,1102.TW,Asia Cement Corporation,45.80,+0.05,+0.11%,11.411M,7.451M,153.954B,9.84
15,GFI.JO,Gold Fields Limited,"17,310.00",+372.00,+2.20%,3.854M,3.875M,152.905B,"91,105.27"
16,KIO.JO,Kumba Iron Ore Limited,"47,618.00",-382.00,-0.80%,"317,534","438,356",152.699B,941.44
17,RAMCOCEM.BO,The Ramco Cements Limited,645.70,-15.25,-2.31%,"5,018","32,539",152.146B,24.83
18,RAMCOCEM.NS,The Ramco Cements Limited,645.95,-15.15,-2.29%,"560,002","798,704",152.171B,24.84
19,CINTAC.SN,Cintac S.A.,345.00,-0.92,-0.27%,145,"87,874",151.737B,"69,000.00"
20,092070.KQ,"DNF Co.,Ltd.","14,150.00",-250.00,-1.74%,"354,176","111,697",150.864B,N/A
21,VOLCAN.SN,Compania Industrial El Volcan S.A.,"2,010.00",0.00,0.00%,"2,661",163,150.75B,8.75
22,011390.KS,"Busan Industrial Co., Ltd.","140,000.00","+2,000.00",+1.45%,"64,368","94,809",147.84B,N/A
23,2899.HK,Zijin Mining Group Company Limited,4.660,+0.480,+11.48%,118.594M,37.088M,149.911B,23.17
24,004545.KS,"KleanNara Co., Ltd.","25,850.00","+1,700.00",+7.04%,"85,662","41,991",147.643B,N/A
25,OKAS.JK,PT Ancora Indonesia Resources Tbk,83.00,+3.00,+3.75%,5.518M,4.383M,146.572B,"41,500.00"
26,SAIL.BO,Steel Authority of India Limited,35.35,+2.90,+8.94%,11.394M,1.926M,146.014B,679.81
27,003030.KS,SeAH Steel Holdings Corporation,"36,100.00",+850.00,+2.41%,"8,122","8,101",145.861B,N/A
28,4401.T,Adeka Corporation,"1,415.00",-28.00,-1.94%,"84,200","139,701",145.812B,9.20
29,SAIL.NS,Steel Authority of India Limited,35.35,+2.90,+8.94%,212.399M,26.475M,146.014B,679.81
30,004540.KS,"KleanNara Co., Ltd.","3,900.00",+120.00,+3.17%,1.07M,1.09M,145.233B,N/A
31,306200.KS,SeAH Steel Corporation,"51,300.00","+2,500.00",+5.12%,"48,108","13,869",145.053B,N/A
32,4626.T,"Taiyo Holdings Co., Ltd.","5,070.00",-10.00,-0.20%,"36,200","65,292",144.176B,38.42
33,084010.KS,"Daehan Steel Co., Ltd.","6,620.00",-110.00,-1.63%,"58,308","120,779",142.817B,N/A
34,TXAR.BA,Ternium Argentina S.A.,31.70,+0.25,+0.79%,"102,194",0,143.192B,15.94
35,238090.KQ,"NDFOS Co., Ltd.","3,380.00",-5.00,-0.15%,"196,545","34,904",141.815B,N/A
36,5232.T,"Sumitomo Osaka Cement Co., Ltd.","3,675.00",-40.00,-1.08%,"135,900","194,735",141.731B,12.98
37,5444.T,"Yamato Kogyo Co., Ltd.","2,113.00",-28.00,-1.31%,"150,800","222,181",141.329B,9.57
38,001780.KS,"Aluko Co., Ltd.","1,885.00",-30.00,-1.57%,"142,860","369,150",140.478B,N/A
39,5471.T,"Daido Steel Co., Ltd.","3,285.00",-95.00,-2.81%,"105,000","121,120",140.036B,12.75
40,015890.KS,"Taekyung Ind. Co., Ltd.","4,840.00",+10.00,+0.21%,"19,212","41,335",139.54B,N/A
41,120240.KQ,"Daejung Chemicals & Metals Co.,Ltd.","19,650.00",-700.00,-3.44%,"522,190","63,184",139.523B,N/A
42,4045.T,"Toagosei Co., Ltd.","1,060.00",-1.00,-0.09%,"186,900","243,665",138.972B,15.35
43,ACHN.MX,Aluminum Corporation of China Limited,110.00,0.00,0.00%,0,113,138.555B,N/A
44,4368.T,"Fuso Chemical Co.,Ltd.","3,885.00",-50.00,-1.27%,"91,300","86,035",137.931B,19.67
45,1787.HK,"Shandong Gold Mining Co., Ltd.",20.250,+2.210,+12.25%,19.6M,8.903M,137.833B,N/A
46,SUMICHEM.NS,Sumitomo Chemical India Limited,275.55,-4.55,-1.62%,"580,546","501,634",137.54B,67.21
47,BREE.L,Breedon Group plc,81.40,-0.60,-0.73%,1.359M,5.454M,1.373B,17.70
48,ATUL.NS,Atul Ltd,"4,619.55",-101.70,-2.15%,"36,725","34,849",137.024B,20.56
49,ATUL.BO,Atul Ltd,"4,614.20",-94.85,-2.01%,"3,901","2,401",137.22B,20.54
50,5406.T,"Kobe Steel, Ltd.",377.00,+7.00,+1.89%,3.75M,5.592M,136.737B,N/A
51,005950.KS,"ISU Chemical Co., Ltd","8,430.00",+10.00,+0.12%,"77,252","636,454",135.706B,N/A
52,002030.KS,"Asia Holdings Co., Ltd.","71,100.00",+700.00,+0.99%,"3,188","5,083",135.195B,N/A
53,030960.KQ,"Yangjisa Co., Ltd.","9,830.00",+270.00,+2.82%,"36,826",1.314M,135.026B,N/A
54,4203.T,Sumitomo Bakelite Company Limited,"2,864.00",-44.00,-1.51%,"164,500","234,406",134.777B,15.00
55,BTON.JK,PT Betonjaya Manunggal Tbk,187.00,-1.00,-0.53%,"237,100","233,298",134.64B,4.39
56,290380.KQ,"Daeyu Co., Ltd.","14,850.00",+950.00,+6.83%,"347,164",N/A,134.428B,N/A
57,005160.KQ,"Dongkuk Industries Co., Ltd.","2,600.00",-5.00,-0.19%,"382,831","203,856",133.963B,N/A
58,601899.SS,Zijin Mining Group Company Limited,5.58,+0.45,+8.77%,565.315M,202.39M,133.379B,30.66
59,4095.T,"Nihon Parkerizing Co., Ltd.","1,103.00",-3.00,-0.27%,"176,900","144,939",133.548B,13.99
60,DALBHARAT.NS,Dalmia Bharat Limited,710.65,-9.20,-1.28%,"65,488","293,646",132.875B,61.37
61,3101.T,"Toyobo Co., Ltd.","1,471.00",-13.00,-0.88%,"240,100","660,071",130.642B,9.48
62,004890.KS,"Dongil Industries Co.,Ltd.","60,100.00",+400.00,+0.67%,"1,666","2,349",130.181B,N/A
63,BHPLF,BHP Group,24.61,0.00,0.00%,120,"183,567",127.321B,13.26
64,ALMI.JK,PT Alumindo Light Metal Industry Tbk,208.00,-4.00,-1.89%,"7,100","39,901",128.128B,N/A
65,004150.KS,"Hansol Holdings Co., Ltd.","3,035.00",0.00,0.00%,"115,611","95,728",127.496B,N/A
66,055490.KS,"Tapex Co., Ltd.","27,000.00","+2,250.00",+9.09%,"394,523","61,949",127.377B,N/A
67,100250.KS,Chinyang Holdings Corp.,"2,315.00",-5.00,-0.22%,"29,168","53,702",126.851B,N/A
68,BHP,BHP Group,50.63,+0.71,+1.42%,"995,793",2.243M,129.132B,13.64
69,POLY.JK,PT Asia Pacific Fibers Tbk,50.00,0.00,0.00%,"102,100","133,450",124.787B,N/A
70,008970.KS,"Dong Yang Steel Pipe Co., Ltd.","1,045.00",+5.00,+0.48%,"850,503",2.191M,124.22B,N/A
71,4996.T,"Kumiai Chemical Industry Co., Ltd.",989.00,-30.00,-2.94%,"176,300","247,507",123.872B,20.91
72,078140.KQ,"Daebongls.Co.,Ltd.","11,150.00",+150.00,+1.36%,"219,358","92,958",123.616B,N/A
73,CASTROLIND.NS,Castrol India Limited,125.05,-0.60,-0.48%,1.428M,1.216M,123.641B,16.11
74,CASTROLIND.BO,Castrol India Limited,124.70,-0.90,-0.72%,"55,160","161,837",123.344B,16.06
75,MSLH.L,Marshalls plc,610.00,+1.00,+0.16%,"126,524","344,801",1.22B,20.96
76,X.BA,United States Steel Corporation,254.00,-5.50,-2.12%,303,"2,528",121.936B,N/A
77,009460.KS,"Hanchang Paper Co., Ltd.","2,030.00",+30.00,+1.50%,"703,081",3.497M,121.125B,N/A
78,001340.KS,"Paik Kwang Industrial Co., Ltd.","2,765.00",+125.00,+4.73%,4.147M,1.907M,120.721B,N/A
79,171120.KQ,"Lion Chemtech Co., Ltd.","7,940.00",-40.00,-0.50%,"5,603","19,237",119.678B,N/A
80,018310.KQ,"Sammok S-Form Co.,Ltd","8,140.00",0.00,0.00%,"41,313","45,415",119.658B,N/A
81,060230.KQ,exax Inc.,"1,675.00",+25.00,+1.52%,"609,139","341,830",119.618B,N/A
82,900250.KQ,"China Crystal New Material Holdings Co.,Ltd.","1,755.00",-20.00,-1.13%,6.502M,"455,243",118.963B,N/A
83,4634.T,"Toyo Ink SC Holdings Co., Ltd.","2,033.00",-36.00,-1.74%,"58,800","113,104",118.735B,16.31
84,S32.JO,South32 Limited,"2,477.00",+27.00,+1.10%,"44,836",1.013M,120.186B,N/A
85,600019.SS,"Baoshan Iron & Steel Co., Ltd.",5.32,+0.11,+2.11%,143.971M,46.213M,118.483B,10.47
86,SYNT.L,Synthomer plc,276.40,-9.20,-3.22%,"204,803","755,626",1.174B,12.92
87,MELON.SN,Melon S.A.,0.4200,+0.0200,+5.00%,1M,1.519M,117.371B,N/A
88,LIN,Linde plc,223.00,-1.53,-0.68%,"870,119",2.036M,117.116B,51.58
89,009190.KS,"Daiyang Metal Co., Ltd.","3,940.00",-120.00,-2.96%,1.437M,4.06M,116.472B,N/A
90,001550.KS,Chobi Company Limited,"22,350.00","+1,900.00",+9.29%,2.503M,"267,040",116.037B,N/A
91,187420.KQ,"GenoFocus, Inc.","5,360.00",+30.00,+0.56%,"61,945","83,956",115.432B,N/A
92,MASISA.SN,Masisa S.A.,14.66,-0.45,-2.98%,1.486M,4.701M,114.921B,N/A
93,GGBN.MX,Gerdau S.A.,70.99,+2.99,+4.40%,"409,745","105,420",111.263B,855.30
94,004565.KS,"Hyundai Bng Steel Co., Ltd.","91,000.00","+5,900.00",+6.93%,"131,428","30,430",117.752B,N/A
95,600547.SS,"Shandong Gold Mining Co., Ltd.",39.37,+0.94,+2.45%,63.929M,31.113M,114.085B,81.85
96,5703.T,"Nippon Light Metal Holdings Company, Ltd.",184.00,0.00,0.00%,2.045M,2.953M,113.935B,15.24
97,BHP.F,BHP Group,44.60,+0.60,+1.36%,12,49,114.098B,12.02
98,036670.KQ,KCI Limited,"10,300.00",+100.00,+0.98%,"54,773","57,059",112.548B,N/A
99,023450.KS,"Dongnam Chemical Co., LTD.","31,050.00","+1,100.00",+3.67%,"5,153","3,855",111.47B,N/A
0,107590.KS,"Miwon Holdings Co., Ltd.","48,000.00","+1,000.00",+2.13%,"8,427","6,635",111.36B,N/A
1,BHP1.F,BHP Group,22.00,-0.28,-1.23%,"1,700","6,705",111.174B,11.86
2,137950.KQ,"JC Chemical Co., Ltd.","5,280.00",-30.00,-0.56%,"312,061",N/A,111.128B,N/A
3,026940.KS,"Bookook Steel Co., Ltd.","5,530.00",-280.00,-4.82%,3.63M,1.146M,110.6B,N/A
4,004560.KS,"Hyundai Bng Steel Co., Ltd.","7,270.00",+20.00,+0.28%,"24,670","255,183",110.422B,N/A
5,JKCEMENT.BO,J.K. Cement Limited,"1,424.75",-34.60,-2.37%,859,"5,446",110.163B,22.77
6,JKCEMENT.NS,J.K. Cement Limited,"1,421.05",-39.30,-2.69%,"34,020","90,384",109.802B,22.71
7,SSW.JO,Sibanye Stillwater Limited,"4,128.00",+206.00,+5.25%,36.201M,16.992M,110.424B,"206,400.00"
8,FXPO.L,Ferrexpo plc,177.72,+2.72,+1.55%,"679,195",1.641M,1.091B,2.60
9,INCI.JK,PT Intanwijaya Internasional Tbk,555.00,+45.00,+8.82%,"205,000","58,240",108.847B,4.03
10,002760.KS,Bolak Company Limited,"1,810.00",-5.00,-0.28%,"210,618",1.428M,108.419B,N/A
11,000390.KS,"Samhwa Paints Industrial Co., Ltd.","4,865.00",+20.00,+0.41%,"10,720","71,834",107.854B,N/A
12,134380.KS,"Miwon Chemicals Co., Ltd.","53,300.00",-200.00,-0.37%,668,"1,135",107.627B,N/A
13,IMP.JO,Impala Platinum Holdings Limited,"13,657.00","+1,192.00",+9.56%,5.076M,4.609M,106.907B,"4,012.04"
14,000180.KS,Sungchang Enterprise Holdings Limited,"1,645.00",+105.00,+6.82%,"853,719","240,149",107.033B,N/A
15,BBL,BHP Group,42.17,+0.95,+2.30%,"612,353",1.532M,106.618B,11.36
16,NZYM-B.CO,Novozymes A/S,380.00,-12.80,-3.26%,1.311M,"520,190",106.5B,33.09
17,BAJA.JK,PT Saranacentral Bajatama Tbk,59.00,0.00,0.00%,"68,700","463,548",106.2B,N/A
18,ALUA.BA,Aluar Aluminio Argentino S.A.I.C.,37.85,+0.90,+2.44%,"47,399","697,638",105.98B,N/A
19,VSVS.L,Vesuvius plc,390.11,-9.49,-2.37%,"64,569","408,630",1.058B,13.18
20,LINI.VI,Linde plc,199.15,-0.25,-0.13%,0,5,104.122B,46.07
21,LIN.F,Linde plc,198.15,0.00,0.00%,"1,594","3,244",104.252B,45.84
22,VINATIORGA.BO,Vinati Organics Limited,"1,020.85",-3.70,-0.36%,"3,539","7,416",104.925B,31.43
23,VINATIORGA.NS,Vinati Organics Limited,"1,019.60",-5.50,-0.54%,"91,663","99,997",104.74B,31.39
24,LIN.DE,Linde plc,198.10,-1.20,-0.60%,"654,811",1.165M,103.625B,45.82
25,006380.KS,Capro Corporation,"2,615.00",-15.00,-0.57%,"74,125","352,565",104.6B,N/A
26,GMXT.MX,"GMexico Transportes, S.A.B. de C.V.",25.43,-0.45,-1.74%,"23,260",1.889M,104.278B,15.80
27,4628.T,"Sk Kaken Co.,Ltd.","38,600.00","+1,150.00",+3.07%,400,309,104.096B,13.79
28,014530.KS,"Kukdong Oil & Chemicals Co.,Ltd","3,080.00",+15.00,+0.49%,"100,151","532,647",103.702B,N/A
29,4471.T,Sanyo Chemical Industries Ltd.,"4,680.00",+30.00,+0.65%,"33,500","49,487",103.168B,13.45
30,073640.KQ,"Samwon Tech Co.,Ltd.","1,860.00",+10.00,+0.54%,"538,832",N/A,103.037B,N/A
31,042040.KQ,"KPM TECH Co., Ltd.","1,110.00",-115.00,-9.39%,44.414M,3.289M,102.466B,N/A
32,HOC.L,Hochschild Mining plc,194.02,+10.52,+5.73%,1.85M,1.77M,1.003B,34.04
33,STE-A.ST,Stora Enso Oyj,126.80,+1.40,+1.12%,"3,893","7,337",99.997B,97.24
34,014285.KS,"Kumkang Kind Co., Ltd.","11,350.00",+250.00,+2.25%,"99,689","161,764",99.893B,N/A
35,3993.HK,"China Molybdenum Co., Ltd.",3.140,+0.190,+6.44%,73.036M,27.814M,101.712B,31.22
36,900290.KQ,Great Rich Technologies Limited,"1,465.00",-10.00,-0.68%,"110,626",N/A,98.704B,N/A
37,4958.T,"T. Hasegawa Co., Ltd.","2,379.00",-15.00,-0.63%,"51,700","101,501",98.611B,22.23
38,014580.KS,"Taekyung BK Co., Ltd","3,565.00",-20.00,-0.56%,"240,060","525,975",98.334B,N/A
39,024090.KS,DCM Corp.,"10,650.00",0.00,0.00%,"1,973","24,129",97.906B,N/A
40,STGT.BK,Sri Trang Gloves (Thailand) Public Company Limited,68.50,-0.50,-0.72%,75.209M,N/A,97.871B,74.78
41,060560.KQ,"Home Center Holdings Co.,Ltd","1,145.00",0.00,0.00%,"131,968",4.173M,97.454B,N/A
42,002493.SZ,"Rongsheng Petrochemical Co., Ltd.",15.33,+0.82,+5.65%,78.004M,12.237M,96.443B,34.76
43,RIO,Rio Tinto Group,57.89,+0.98,+1.72%,"892,613",2.291M,97.049B,11.87
44,CEMEXCPO.MX,"CEMEX, S.A.B. de C.V.",6.31,-0.06,-0.94%,3.912M,39.716M,95.326B,631.00
45,BIL.F,BHP Group,18.60,+0.43,+2.39%,345,"2,070",94.339B,10.02
46,217480.KQ,"SD Biotechnologies Co., Ltd.","4,225.00",-20.00,-0.47%,"60,516",1.386M,94.704B,N/A
47,114450.KQ,"KPX Lifescience.Co.,Ltd.","6,300.00",+110.00,+1.78%,"94,701","89,947",94.5B,N/A
48,BIL.DE,BHP Group,18.62,+0.20,+1.06%,"3,055","16,863",93.118B,10.03
49,PE&OLES.MX,"Industrias Penoles, S.A.B. de C.V.",236.01,+0.34,+0.14%,"47,879","320,724",93.808B,N/A
50,CRA1.F,Rio Tinto Group,58.39,-0.36,-0.61%,271,238,95.452B,11.97
51,109610.KQ,"Sy Co., Ltd.","3,810.00",-25.00,-0.65%,"16,133","298,974",94.104B,N/A
52,000320.KS,"NOROO Holdings Co., Ltd.","9,180.00",-40.00,-0.43%,"2,690","9,755",93.954B,N/A
53,BIL1.F,BHP Group,36.40,0.00,0.00%,35,10,92.138B,9.81
54,045060.KQ,Okong Corporation,"5,510.00",-90.00,-1.61%,"658,476","152,610",93.35B,N/A
55,000860.KS,"Kangnam Jevisco Co., Ltd.","14,350.00",+150.00,+1.06%,"5,116","15,971",93.275B,N/A
56,000708.SZ,"Citic Pacific Special Steel Group Co., Ltd.",18.39,+0.13,+0.71%,11.757M,5.733M,92.817B,17.12
57,CHR.CO,Chr. Hansen Holding A/S,699.20,-1.00,-0.14%,"214,418","347,439",92.075B,347.00
58,004440.KS,Daelim C&S Co. Ltd.,"7,230.00",+900.00,+14.22%,1.905M,"37,593",92.052B,N/A
59,1772.HK,"Ganfeng Lithium Co., Ltd.",45.050,+1.550,+3.56%,3.579M,3.493M,89.553B,N/A
60,033310.KQ,"DK D&I Co.,Ltd.","4,360.00",+20.00,+0.46%,"145,511","41,160",90.827B,N/A
61,5741.T,UACJ Corporation,"1,882.00",-39.00,-2.03%,"54,000","143,378",90.782B,44.54
62,YAR.OL,Yara International ASA,334.00,-3.70,-1.10%,"628,665","735,631",90.073B,235.21
63,RSG.L,Resolute Mining Limited,68.98,+2.66,+4.01%,"293,322","180,778",884.034M,N/A
64,4023.T,Kureha Corporation,"4,590.00",-70.00,-1.50%,"37,300","86,868",89.589B,6.63
65,603993.SS,"China Molybdenum Co., Ltd.",4.4400,+0.1300,+3.02%,423.179M,122.952M,89.277B,48.26
66,DPNS.JK,PT Duta Pertiwi Nusantara Tbk,270.00,+28.00,+11.57%,300,961,89.405B,18.58
