,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
43,AEGISLOG.BO,Aegis Logistics Limited,178.95,-1.20,-0.67%,"33,521","19,378",60.783B,63.01
44,CHUA.F,China Petroleum & Chemical Corporation,39.20,0.00,0.00%,"1,000",46,60.794B,4.31
45,ENBBF,Enbridge Inc.,15.11,0.00,0.00%,400,567,59.537B,20.81
46,TRP-PJ.TO,TC Energy Corporation,24.85,+0.05,+0.20%,"3,992","14,848",58.479B,5.65
47,OGZD.VI,Public Joint Stock Company Gazprom,4.9260,+0.0490,+1.00%,220,569,58.659B,N/A
48,GAZ.DE,Public Joint Stock Company Gazprom,4.9110,+0.0450,+0.92%,"588,743","828,416",58.612B,1.46
49,ENB-PU.TO,Enbridge Inc.,14.75,0.00,0.00%,"1,500","7,117",58.183B,N/A
50,IRPC.BK,IRPC Public Company Limited,2.8400,-0.0800,-2.74%,133.614M,112.119M,57.966B,N/A
51,GAZ.F,Public Joint Stock Company Gazprom,4.9160,+0.0220,+0.45%,"49,423","81,561",58.336B,1.47
52,TRP-PK.TO,TC Energy Corporation,23.48,+0.04,+0.17%,"3,585","14,366",57.491B,5.34
53,601898.SS,China Coal Energy Company Limited,4.3000,+0.0800,+1.90%,39.044M,11.365M,56.787B,12.22
54,CHU.F,China Petroleum & Chemical Corporation,0.3810,-0.0070,-1.80%,"2,000","14,614",59.698B,4.19
55,PBR-A,Petroleo Brasileiro S.A. - Petrobras,8.41,+0.15,+1.82%,3.178M,10.065M,55.997B,11.46
56,PBR,Petroleo Brasileiro S.A. - Petrobras,8.64,+0.18,+2.07%,4.629M,28.555M,56.136B,N/A
57,EN3.F,Enbridge Inc.,26.83,-0.29,-1.07%,300,134,53.335B,36.96
58,C1XO34.SA,Concho Resources Inc.,137.84,0.00,0.00%,0,927,53.406B,N/A
59,TRP.TO,TC Energy Corporation,56.69,-0.19,-0.33%,"206,627",3.693M,53.289B,12.88
60,CEOHF,CNOOC Limited,1.1510,0.0000,0.00%,"2,302","34,556",51.265B,10.01
61,TRP-PA.TO,TC Energy Corporation,11.69,0.00,0.00%,"34,100","11,681",52.531B,2.66
62,KOS.L,Kosmos Energy Ltd.,136.00,0.00,0.00%,"4,036","22,751",512.395M,N/A
63,MFGSP.ME,Joint-stock company Slavneft-Megionneftegas,340.50,+4.00,+1.19%,"1,200","1,173",50.997B,4.73
64,LKOH.L,PJSC LUKOIL,76.50,+0.36,+0.48%,"1,220","149,833",50.301B,2.92
65,060900.KQ,Korea Renewable Power & Energy Corporation,999.00,-56.00,-5.31%,4.023M,"886,290",51.059B,N/A
66,CEO,CNOOC Limited,113.46,-0.10,-0.09%,"32,835","141,600",51.219B,9.87
67,XPBR.MC,Petroleo Brasileiro S.A. - Petrobras,3.8800,+0.0400,+1.04%,"17,126","12,348",49.131B,10.57
68,PJXC.F,Petroleo Brasileiro S.A. - Petrobras,3.8000,+0.1200,+3.26%,300,"7,274",50.209B,10.35
69,XPBRA.MC,Petroleo Brasileiro S.A. - Petrobras,3.7200,0.0000,0.00%,"19,199","5,899",48.624B,10.14
70,PJXA.F,Petroleo Brasileiro S.A. - Petrobras,7.70,+0.10,+1.32%,560,920,49.264B,N/A
71,LUKOY,PJSC LUKOIL,75.94,-0.04,-0.05%,"5,454","87,440",50.037B,2.89
72,STOHF,Equinor ASA,14.79,+0.22,+1.51%,"475,152","104,682",49.098B,N/A
73,PJXB.F,Petroleo Brasileiro S.A. - Petrobras,3.6000,-0.0400,-1.10%,"2,000","4,207",48.09B,9.81
74,EQNR,Equinor ASA,14.76,+0.22,+1.51%,1.525M,4.099M,49.099B,N/A
75,OJS1.F,Public Joint Stock Company Rosneft Oil Company,4.5080,+0.0010,+0.02%,"3,800","17,609",48.213B,2.73
76,IRPC-R.BK,IRPC Public Company Limited,2.8400,-0.0800,-2.74%,133.614M,N/A,50.982B,N/A
77,PJX.F,Petroleo Brasileiro S.A. - Petrobras,7.15,-0.10,-1.38%,"1,615",794,47.953B,9.74
78,601872.SS,"China Merchants Energy Shipping Co., Ltd.",7.02,-0.05,-0.71%,236.964M,70.391M,47.316B,17.42
79,0135.HK,Kunlun Energy Company Limited,5.350,-0.020,-0.37%,30.919M,20.854M,46.326B,7.18
80,ROSN.VI,Public Joint Stock Company Rosneft Oil Company,4.5120,+0.0430,+0.96%,0,165,48.666B,N/A
81,1171.HK,Yanzhou Coal Mining Company Limited,6.660,+0.030,+0.45%,22.215M,13.305M,44.165B,3.34
82,TLW.L,Tullow Oil plc,32.52,+0.77,+2.43%,9.943M,31.89M,458.828M,N/A
83,SEPL.L,Seplat Petroleum Development Company Plc,61.00,+0.20,+0.33%,"4,617","145,494",454.965M,2.65
84,NC2A.F,CNOOC Limited,99.00,-5.00,-4.81%,3,5,43.144B,8.61
85,NC2B.F,CNOOC Limited,0.9984,-0.0101,-1.00%,"5,100","8,052",44.869B,N/A
86,LKOD.VI,PJSC LUKOIL,67.84,+0.66,+0.98%,0,16,44.696B,N/A
87,LUK.F,PJSC LUKOIL,67.86,-0.20,-0.29%,305,"1,383",44.131B,2.59
88,TRP-PC.TO,TC Energy Corporation,8.60,-0.06,-0.69%,"10,000","8,779",44.167B,1.95
89,NOVKY,PAO NOVATEK,145.50,0.00,0.00%,15,545,43.632B,8.22
90,COP,ConocoPhillips,40.65,+0.01,+0.02%,1.565M,8.483M,43.594B,12.44
91,TRP-PF.TO,TC Energy Corporation,9.62,0.00,0.00%,"4,700","10,253",43.198B,2.19
92,000440.KQ,"Joong Ang Enervis Co., Ltd","9,160.00",+140.00,+1.55%,"66,647",508,43.151B,N/A
93,DNQ.F,Equinor ASA,12.94,+0.05,+0.35%,"1,225","13,026",42.911B,N/A
94,DNQA.F,Equinor ASA,13.00,+0.10,+0.78%,380,126,43.093B,N/A
95,TRP-PB.TO,TC Energy Corporation,7.66,0.00,0.00%,"10,200","8,834",42.558B,1.74
96,PMO.L,Premier Oil plc,45.35,-1.58,-3.36%,7.658M,19.967M,418.153M,2.49
97,GENL.L,Genel Energy plc,145.80,-2.20,-1.49%,"723,513","656,217",404.843M,3.94
98,BCP-R.BK,Bangchak Corporation Public Company Limited,21.00,-0.60,-2.78%,1.695M,N/A,40.613B,N/A
99,600188.SS,Yanzhou Coal Mining Company Limited,9.74,+0.13,+1.35%,50.902M,14.325M,40.408B,6.03
0,COPH.VI,ConocoPhillips,36.08,-0.53,-1.46%,0,63,37.969B,11.04
1,TRP,TC Energy Corporation,41.71,-0.08,-0.19%,"183,749",1.79M,39.405B,15.00
2,YCP.DE,ConocoPhillips,36.74,0.00,0.00%,874,"1,233",37.979B,11.24
3,0467.HK,United Energy Group Limited,1.470,+0.030,+2.08%,2.227M,2.811M,38.629B,20.25
4,YCP.F,ConocoPhillips,36.03,-0.59,-1.61%,128,683,37.911B,11.03
5,EPD,Enterprise Products Partners L.P.,17.58,-0.04,-0.23%,1.651M,8.839M,38.428B,8.27
6,MFGS.ME,Joint-stock company Slavneft-Megionneftegas,382.50,+2.50,+0.66%,660,769,38.049B,5.31
7,N1O.F,PAO NOVATEK,127.00,-0.80,-0.63%,72,55,38.333B,7.18
8,0338.HK,Sinopec Shanghai Petrochemical Company Limited,2.080,+0.080,+4.00%,21.006M,16.8M,38.781B,9.08
9,NVTK.VI,PAO NOVATEK,128.40,+1.10,+0.86%,0,2,38.908B,N/A
10,TRS.F,TC Energy Corporation,37.00,-0.40,-1.07%,300,54,34.531B,13.31
11,EIPAF,Eni S.p.A.,9.50,0.00,0.00%,"8,947","13,906",35.641B,5.12
12,HTG.L,Hunting PLC,212.40,-9.20,-4.15%,"33,059","471,388",350.333M,9.04
13,E,Eni S.p.A.,19.63,+0.05,+0.26%,"47,418","377,493",35.732B,5.29
14,600688.SS,Sinopec Shanghai Petrochemical Company Limited,3.8000,+0.0300,+0.80%,44.716M,17.616M,34.274B,102.70
15,YAKG.ME,Public Joint Stock Company Yakutsk Fuel and Energy Company,41.25,0.00,0.00%,"119,600","90,146",34.071B,310.15
16,JSE.L,Jadestone Energy Inc.,73.25,-0.75,-1.01%,1.205M,"780,650",337.714M,10.46
17,SU.TO,Suncor Energy Inc.,22.11,-0.20,-0.90%,"976,296",9.08M,33.721B,N/A
18,8037.T,Kamei Corporation,"1,000.00",-37.00,-3.57%,"18,400","25,404",33.601B,4.97
19,EXX.JO,Exxaro Resources Limited,"13,383.00",-229.00,-1.68%,"890,616",1.219M,33.583B,342.35
20,KMI,"Kinder Morgan, Inc.",14.64,-0.03,-0.18%,2.375M,14.482M,33.117B,25.20
21,BANPU.BK,Banpu Public Company Limited,6.40,-0.05,-0.78%,35.653M,80.072M,33.036B,"6,400.00"
22,SQZ.L,Serica Energy plc,121.80,+1.60,+1.33%,"786,430","321,122",325.842M,5.30
23,PTOG.F,PTT Public Company Limited,1.1200,-0.0400,-3.45%,80,35,31.514B,7.89
24,3948.HK,"Inner Mongolia Yitai Coal Co.,Ltd.",5.230,-0.100,-1.88%,"25,600","172,673",31.902B,4.03
25,NVA3.F,PTT Public Company Limited,1.1000,-0.0400,-3.51%,580,0,31.495B,1.55
26,1033.HK,Sinopec Oilfield Service Corporation,0.590,+0.020,+3.51%,5.592M,3.935M,31.843B,10.15
27,NTOIF,Neste Oyj,39.30,0.00,0.00%,3,180,30.58B,N/A
28,TCANF,TC Energy Corporation,6.35,0.00,0.00%,40,181,31.473B,2.28
29,ENI1.F,Eni S.p.A.,17.50,+0.10,+0.57%,13,31,31.691B,N/A
30,ENI.BR,Eni S.p.A.,8.79,-0.15,-1.67%,10,"2,839",30.985B,N/A
31,002353.SZ,"Yantai Jereh Oilfield Services Group Co., Ltd.",32.63,-0.61,-1.84%,26.955M,18.298M,31.255B,21.51
32,GESHIP.BO,The Great Eastern Shipping Company Limited,211.50,-2.50,-1.17%,"5,705","15,277",31.069B,15.20
33,ENI.F,Eni S.p.A.,8.70,-0.03,-0.32%,"15,200","3,812",31.409B,N/A
34,ENI.MI,Eni S.p.A.,8.70,-0.12,-1.38%,8.2M,18.816M,31.074B,N/A
35,ENI.DE,Eni S.p.A.,8.70,-0.13,-1.44%,"37,535","35,363",31.057B,N/A
36,GESHIP.NS,The Great Eastern Shipping Company Limited,211.30,-2.60,-1.22%,"60,404","278,088",31.054B,15.19
37,NTOIY,Neste Oyj,20.28,+0.57,+2.89%,669,"33,712",31.464B,9.99
38,ENI.VI,Eni S.p.A.,8.75,-0.07,-0.83%,"5,623","8,647",31.249B,N/A
39,KMI.VI,"Kinder Morgan, Inc.",13.06,-0.44,-3.27%,0,0,29.526B,22.47
40,RIGN.MX,Transocean Ltd.,46.50,+0.50,+1.09%,511,"9,648",29.401B,N/A
41,2KD.F,"Kinder Morgan, Inc.",12.93,-0.03,-0.26%,115,255,29.237B,22.25
42,000723.SZ,"Shanxi Meijin Energy Co.,Ltd.",7.11,+0.23,+3.34%,107.751M,42.871M,29.146B,62.37
43,SPRC-R.BK,Star Petroleum Refining Public Company Limited,6.70,-0.25,-3.60%,36.812M,N/A,29.051B,N/A
44,SPRC.BK,Star Petroleum Refining Public Company Limited,6.70,-0.25,-3.60%,36.812M,46.258M,29.051B,N/A
45,CSAN3.SA,Cosan S.A.,75.53,+2.03,+2.76%,"528,400",1.847M,29.049B,13.97
46,8132.T,"Sinanen Holdings Co., Ltd.","2,638.00",-45.00,-1.68%,"21,600","27,026",28.692B,9.60
47,BCP.BK,Bangchak Corporation Public Company Limited,21.00,-0.60,-2.78%,1.695M,3.771M,28.579B,N/A
48,600871.SS,Sinopec Oilfield Service Corporation,1.8900,+0.0300,+1.61%,44.831M,17.368M,28.506B,65.17
49,ETP-PD,"Energy Transfer Partners, L.P. PFD UNIT SER D",18.33,-0.07,-0.35%,"41,901","77,736",20.033B,16.88
50,PSX,Phillips 66,64.29,-0.32,-0.50%,"751,588",3.765M,28.074B,77.74
51,ETP-PC,"Energy Transfer Operating, L.P.",18.34,+0.14,+0.76%,"16,871","59,630",21.424B,10.15
52,600968.SS,CNOOC Energy Technology & Services Limited,2.7200,-0.0400,-1.45%,134.141M,32.326M,27.649B,20.00
53,EOG,"EOG Resources, Inc.",47.46,-0.65,-1.35%,"947,443",5.259M,27.624B,13.07
54,NEF.DE,Neste Oyj,35.60,-0.15,-0.42%,25,415,26.922B,16.18
55,NESTE.HE,Neste Oyj,35.70,+0.49,+1.39%,"602,169",1.382M,27.412B,16.23
56,NEF.F,Neste Oyj,35.29,-0.11,-0.31%,179,263,26.952B,16.04
57,CNQ.TO,Canadian Natural Resources Limited,22.94,+0.02,+0.09%,1.247M,8.726M,27.089B,8.58
58,ESSO-R.BK,Esso (Thailand) Public Company Limited,7.50,-0.35,-4.46%,66.607M,4.324M,27.002B,N/A
59,A1PA34.SA,Apache Corporation,70.56,0.00,0.00%,0,246,25.821B,N/A
60,AKER.OL,Aker ASA,357.60,-1.80,-0.50%,"85,573","232,083",26.556B,N/A
61,EOGR.VI,"EOG Resources, Inc.",45.20,0.00,0.00%,0,0,24.757B,12.45
62,ESSO.BK,Esso (Thailand) Public Company Limited,7.50,-0.35,-4.46%,66.607M,41.216M,25.956B,N/A
63,5015.T,BP Castrol K.K.,"1,119.00",-20.00,-1.76%,"8,900","12,940",25.69B,15.75
64,5008.T,"TOA Oil Co., Ltd.","2,042.00",-46.00,-2.20%,"2,800","6,406",25.402B,N/A
65,PGR.BA,Phoenix Global Resources plc,12.50,+0.10,+0.81%,"5,162",0,25.332B,N/A
66,SLB,Schlumberger Limited,18.09,-0.09,-0.50%,2.353M,17.148M,25.105B,N/A
67,R66.F,Phillips 66,56.26,-1.87,-3.22%,83,159,24.141B,68.03
68,PSXC.VI,Phillips 66,57.69,-3.34,-5.47%,0,27,23.578B,69.76
69,SU,Suncor Energy Inc.,16.24,-0.15,-0.91%,"803,393",6.574M,24.897B,7.16
70,MITSY,"Mitsui & Co., Ltd.",293.21,+2.06,+0.71%,394,"2,475",24.851B,7.00
71,PGR.L,Phoenix Global Resources plc,8.88,-0.12,-1.39%,"33,048","79,320",247.171M,N/A
72,EO5.F,"EOG Resources, Inc.",42.40,-1.20,-2.75%,117,42,24.075B,11.68
73,N1BL34.SA,"Noble Energy, Inc.",49.35,0.00,0.00%,0,87,22.975B,N/A
74,RRE.L,RockRose Energy PLC,"1,836.00",+2.00,+0.11%,"273,225","176,873",240.78M,2.82
75,9535.T,"HIROSHIMA GAS Co.,Ltd.",352.00,-7.00,-1.95%,"34,400","25,868",23.898B,11.09
76,SGTPY,Surgutneftegas Public Joint Stock Company,4.9500,0.0000,0.00%,"4,729","74,225",23.858B,1.13
77,SGTZY,Surgutneftegas Public Joint Stock Company,5.53,0.00,0.00%,471,"6,774",23.858B,1.26
78,ENQ.L,EnQuest PLC,13.84,-0.22,-1.56%,1.119M,6.388M,234.699M,N/A
79,PPL-PK.TO,Pembina Pipeline Corporation,24.00,+0.10,+0.42%,"57,200","5,173",23.394B,9.27
80,PPL-PM.TO,Pembina Pipeline Corporation,23.80,0.00,0.00%,"62,100","11,652",23.289B,9.19
81,PBF.MX,PBF Energy Inc,193.04,-15.92,-7.62%,90,"44,702",23.162B,N/A
82,SCL.F,Schlumberger Limited,16.30,+0.05,+0.31%,832,"6,206",22.375B,N/A
83,WMB,"The Williams Companies, Inc.",18.92,+0.01,+0.03%,1.826M,11.293M,22.948B,175.14
84,EC,Ecopetrol S.A.,11.29,+0.02,+0.18%,"180,562",1.193M,23.21B,5.28
85,D1VN34.SA,Devon Energy Corporation,60.80,0.00,0.00%,0,23,21.22B,N/A
86,SLB.PA,Schlumberger Limited,16.10,-0.10,-0.62%,"17,747","91,437",22.168B,N/A
87,SM3.F,Suncor Energy Inc.,14.37,-0.68,-4.50%,13,385,21.212B,6.34
88,GKP.L,Gulf Keystone Petroleum Limited,98.39,+2.99,+3.14%,"944,509",1.69M,206.991M,5.35
89,JNOSP.ME,Public Joint Stock Company Slavneft-Yaroslavnefteorgsintez,14.20,0.00,0.00%,300,"12,465",21.995B,1.89
90,600583.SS,"Offshore Oil Engineering Co., Ltd.",5.04,+0.10,+2.02%,51.087M,24.838M,22.284B,N/A
91,MPC,Marathon Petroleum Corporation,34.03,-0.65,-1.89%,4.343M,10.12M,22.132B,N/A
92,ETP-PE,"Energy Transfer Operating, L.P.",18.96,+0.13,+0.69%,"15,557","85,395",22.149B,N/A
93,002128.SZ,Huolinhe Opencut Coal Industry Corporation Limited of Inner Mongolia,11.50,+0.47,+4.26%,117.895M,14.706M,22.098B,8.63
94,TUPRS.IS,Turkiye Petrol Rafinerileri A.S.,88.00,-0.80,-0.90%,7.203M,3.564M,22.037B,N/A
95,JNOS.ME,Public Joint Stock Company Slavneft-Yaroslavnefteorgsintez,18.95,+0.10,+0.53%,200,"17,234",22.112B,2.52
96,MTS1.F,"Mitsui & Co., Ltd.",12.70,0.00,0.00%,365,17,21.816B,6.07
97,SGNV.F,Surgutneftegas Public Joint Stock Company,4.5400,+0.1000,+2.25%,"1,500","2,247",21.568B,1.04
98,VLO,Valero Energy Corporation,53.36,+0.24,+0.45%,1.668M,4.932M,21.755B,51.86
99,GZPFY,Public Joint Stock Company Gazprom Neft,22.66,-0.10,-0.44%,450,"3,383",21.753B,1.83
0,SGN.F,Surgutneftegas Public Joint Stock Company,4.8660,+0.1320,+2.79%,"1,060","1,354",21.681B,1.11
1,VVO.JO,Vivo Energy plc,"1,693.00",-5.00,-0.29%,"59,853","64,687",21.157B,"15,675.93"
2,WMB.F,"The Williams Companies, Inc.",16.90,0.00,0.00%,153,42,20.283B,156.48
3,PPL-PG.TO,Pembina Pipeline Corporation,13.30,0.00,0.00%,600,"6,491",20.592B,5.14
4,UGPA3.SA,Ultrapar Participacoes S.A.,18.90,+0.86,+4.77%,5.452M,8.194M,20.141B,68.98
5,MPN.F,Marathon Petroleum Corporation,30.76,0.00,0.00%,60,533,19.943B,N/A
6,SGGD.VI,Surgutneftegas Public Joint Stock Company,4.9040,+0.1720,+3.63%,0,0,21.86B,N/A
7,ECHA.F,Ecopetrol S.A.,9.90,-0.20,-1.98%,172,46,20.353B,4.63
8,PPL-PC.TO,Pembina Pipeline Corporation,12.86,+0.11,+0.86%,"1,795","9,160",20.135B,4.97
9,601699.SS,"Shanxi Lu'an Environmental Energy Development Co., Ltd.",6.72,+0.11,+1.66%,61.407M,18.517M,20.102B,9.27
10,PPL-PA.TO,Pembina Pipeline Corporation,12.92,0.00,0.00%,"9,910","18,581",20.053B,4.99
11,600256.SS,"Guanghui Energy Co., Ltd.",2.9500,+0.0500,+1.72%,79.719M,23.141M,20.041B,14.11
12,MPN.SG,Marathon Petroleum Corporation,30.18,-0.72,-2.31%,0,701,19.481B,N/A
13,CNQ,Canadian Natural Resources Limited,16.88,+0.03,+0.21%,1.299M,4.76M,20.026B,7.31
14,YCA.L,Yellow Cake plc,225.00,0.00,0.00%,"269,110","470,082",197.086M,N/A
15,WPL.AX,Woodside Petroleum Ltd,20.91,-0.36,-1.69%,2.376M,3.853M,19.703B,56.98
16,PPL-PO.TO,Pembina Pipeline Corporation,12.46,0.00,0.00%,"1,128","16,449",19.46B,4.81
17,PPL-PI.TO,Pembina Pipeline Corporation,15.31,0.00,0.00%,"5,597","8,797",19.399B,5.91
18,V1L.F,Valero Energy Corporation,47.00,-0.66,-1.38%,400,134,18.882B,45.68
19,PPL-PE.TO,Pembina Pipeline Corporation,13.55,0.00,0.00%,"4,360","12,293",19.242B,5.23
20,PPL-PS.TO,Pembina Pipeline Corporation,16.61,0.00,0.00%,"1,500","7,831",19.175B,6.42
21,UKUZ.ME,Southern Kuzbass Coal company Public joint-stock company,530.00,-8.00,-1.49%,179,258,19.138B,2.86
22,SCF.F,Public Joint Stock Company Gazprom Neft,20.00,-0.30,-1.48%,197,"1,135",19.031B,1.61
23,PPL-PQ.TO,Pembina Pipeline Corporation,13.63,0.00,0.00%,"4,920","9,465",19.086B,5.26
24,SUBC.OL,Subsea 7 S.A.,64.20,-0.04,-0.06%,"568,018",1.361M,19.081B,N/A
25,MPLX,MPLX LP,18.02,+0.02,+0.11%,1.039M,4.112M,19.076B,N/A
26,PRM-R.BK,Prima Marine Public Company Limited,7.55,+0.20,+2.72%,26.135M,N/A,18.875B,17.60
27,PRM.BK,Prima Marine Public Company Limited,7.55,+0.20,+2.72%,26.135M,19.529M,18.875B,17.60
28,000983.SZ,"Shanxi Xishan Coal and Electricity Power Co.,Ltd",4.4800,+0.0700,+1.59%,79.742M,19.906M,18.353B,11.12
29,PPL.TO,Pembina Pipeline Corporation,32.75,+0.30,+0.92%,"514,728",2.619M,18.005B,12.65
30,OAOFY,PJSC Tatneft,47.25,0.00,0.00%,72,"2,027",17.878B,2.64
31,CRC.F,Canadian Natural Resources Limited,14.70,-0.50,-3.29%,824,300,17.087B,6.37
32,600157.SS,"Wintime Energy Co.,Ltd.",1.4000,+0.0400,+2.94%,274.136M,80.68M,17.396B,127.27
33,ET,Energy Transfer LP,6.34,+0.03,+0.48%,8.957M,32.006M,17.082B,8.81
34,9386.T,Nippon Concept Corporation,"1,230.00",+9.00,+0.74%,"14,100","15,865",17.058B,12.84
35,TGS.OL,TGS-NOPEC Geophysical Company ASA,144.55,+1.40,+0.98%,"241,529","426,161",16.899B,314.92
36,TGNO4.BA,Transportadora de Gas del Norte S.A.,38.40,+0.25,+0.66%,"49,121","425,878",16.872B,4.06
37,CQP,"Cheniere Energy Partners, L.P.",33.97,-0.57,-1.64%,"28,251","400,369",16.444B,14.53
38,002221.SZ,"Oriental Energy Co., Ltd.",9.64,+0.03,+0.31%,24.987M,24.59M,15.904B,14.90
39,BKR,Baker Hughes Company,15.39,+0.16,+1.08%,"986,623",6.635M,15.884B,N/A
40,QFLS.QA,"Qatar Fuel Company Q.P.S.C.(""WOQOD"")",15.96,-0.02,-0.13%,"622,658","579,050",15.868B,14.20
41,SGP.BK,Siamgas and Petrochemicals Public Company Limited,8.60,-0.20,-2.27%,2.316M,3.551M,15.806B,12.39
42,SGP-R.BK,Siamgas and Petrochemicals Public Company Limited,8.60,-0.20,-2.27%,2.316M,"344,319",15.655B,12.39
43,ATAD.VI,PJSC Tatneft,42.08,+0.40,+0.96%,0,8,15.958B,N/A
44,PXD,Pioneer Natural Resources Company,95.42,-0.65,-0.68%,"370,239",2.711M,15.674B,22.91
45,IMO.TO,Imperial Oil Limited,21.21,-0.40,-1.85%,"214,205",1.702M,15.57B,9.30
46,OXY,Occidental Petroleum Corporation,16.88,-0.27,-1.57%,6.132M,44.483M,15.475B,N/A
47,KBTK.ME,"Public Joint Stock Company ""Kuzbasskaya Toplivnaya Company""",153.00,-0.20,-0.13%,60,"1,823",15.174B,N/A
48,HES,Hess Corporation,48.56,+0.19,+0.40%,"390,198",2.825M,14.913B,N/A
49,9937.TW,"National Petroleum Co., Ltd.",47.50,-2.35,-4.71%,"86,000","22,547",14.68B,21.79
50,3668.HK,Yancoal Australia Ltd,13.200,-0.120,-0.90%,100,377,14.843B,N/A
51,REPYF,"Repsol, S.A.",9.15,0.00,0.00%,"6,930","3,296",13.941B,4.52
52,FRO.OL,Frontline Ltd.,70.35,+0.85,+1.22%,"505,437",1.586M,13.466B,49.40
53,600339.SS,China Petroleum Engineering Corporation,2.5600,+0.0400,+1.59%,46.855M,22.842M,14.293B,44.14
54,WOPEF,Woodside Petroleum Ltd,15.00,0.00,0.00%,100,"6,833",13.976B,40.87
55,68V.F,Baker Hughes Company,13.66,+0.13,+0.96%,70,110,14.026B,N/A
56,PNK.F,Pioneer Natural Resources Company,85.00,-0.50,-0.58%,50,82,13.871B,20.41
57,OPC.DE,Occidental Petroleum Corporation,15.23,-0.43,-2.72%,"2,902","27,574",13.522B,N/A
58,OPC.F,Occidental Petroleum Corporation,15.20,-0.40,-2.56%,"1,380","11,970",13.544B,N/A
59,REPYY,"Repsol, S.A.",8.76,+0.03,+0.34%,"4,942","135,425",13.988B,4.33
60,WOPEY,Woodside Petroleum Ltd,14.42,-0.35,-2.34%,469,"39,027",13.649B,39.29
61,AHC.DE,Hess Corporation,44.00,0.00,0.00%,70,23,13.132B,N/A
62,601975.SS,Nanjing Tanker Corporation,2.7100,+0.0400,+1.50%,114.04M,47.884M,13.393B,9.34
63,GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,41.85,+0.85,+2.07%,2.845M,1.012M,13.292B,6.52
64,GMDCLTD.BO,Gujarat Mineral Development Corporation Limited,41.80,+0.85,+2.08%,"143,982","61,370",13.292B,6.51
65,PBA,Pembina Pipeline Corporation,23.96,+0.10,+0.42%,"435,082",1.383M,13.229B,13.07
66,LNG,"Cheniere Energy, Inc.",50.77,+0.22,+0.44%,"383,574",2.426M,12.8B,14.69
67,AHC.F,Hess Corporation,42.60,-0.80,-1.84%,15,35,12.89B,N/A
68,000937.SZ,"Jizhong Energy Resources Co., Ltd.",3.5200,+0.0700,+2.03%,43.232M,12.048M,12.438B,13.54
69,5017.T,"Fuji Oil Company, Ltd.",161.00,-1.00,-0.62%,"325,400","319,856",12.407B,N/A
70,PEXNY,PTT Exploration and Production Public Company Limited,6.16,0.00,0.00%,10,664,12.175B,17.64
71,CHENNPETRO.NS,Chennai Petroleum Corporation Limited,82.15,+1.95,+2.43%,1.996M,1.228M,12.233B,N/A
72,REP.VI,"Repsol, S.A.",7.80,-0.13,-1.59%,0,"2,885",12.129B,N/A
73,VJGZP.ME,Public Joint Stock Company Varyoganneftegaz,350.00,+3.00,+0.86%,610,924,12.224B,2.55
74,CHENNPETRO.BO,Chennai Petroleum Corporation Limited,82.05,+1.85,+2.31%,"122,483","96,788",12.218B,N/A
75,REP.MC,"Repsol, S.A.",7.76,-0.11,-1.40%,3.777M,11.113M,12.152B,N/A
76,HUR.L,Hurricane Energy plc,6.23,+0.20,+3.39%,62.018M,35.316M,124.084M,3.66
77,HAL.SN,Halliburton Company,12.60,+0.70,+5.88%,394,730,11.527B,N/A
78,600348.SS,"Yangquan Coal Industry (Group) Co., Ltd.",5.03,+0.14,+2.86%,42.029M,13.645M,12.097B,7.77
79,REP.DE,"Repsol, S.A.",7.74,-0.14,-1.80%,"15,929","11,030",12.103B,N/A
80,REP.F,"Repsol, S.A.",7.78,-0.15,-1.92%,100,"2,570",12.089B,N/A
81,WOPA.F,Woodside Petroleum Ltd,12.48,-0.21,-1.65%,"1,000",534,12.151B,34.01
82,2380.SR,Rabigh Refining and Petrochemical Company,13.60,-0.12,-0.87%,1.804M,2.353M,11.914B,N/A
83,P5P.F,Pembina Pipeline Corporation,20.95,-0.80,-3.66%,20,735,11.563B,11.43
84,REPA.DE,"Repsol, S.A.",7.85,0.00,0.00%,"6,000",116,11.518B,N/A
85,WOP.F,Woodside Petroleum Ltd,12.40,-0.50,-3.88%,200,57,11.877B,33.79
86,REPA.F,"Repsol, S.A.",7.35,-0.15,-2.00%,"1,250",125,12.078B,N/A
87,IMO,Imperial Oil Limited,15.61,-0.25,-1.58%,"132,370","922,420",11.529B,12.88
88,TXP.L,Touchstone Exploration Inc.,58.60,+2.10,+3.72%,"635,425","813,632",111.903M,N/A
89,CHQ1.F,"Cheniere Energy, Inc.",44.78,+0.38,+0.84%,70,74,11.362B,12.96
90,601666.SS,"Pingdingshan Tianan Coal. Mining Co., Ltd.",4.8400,+0.1200,+2.54%,69.053M,14.584M,11.266B,9.92
91,OMVJF,OMV Aktiengesellschaft,34.45,0.00,0.00%,"10,200",756,11.278B,N/A
92,OKE,"ONEOK, Inc.",26.79,-0.79,-2.87%,2.527M,7.268M,11.895B,13.95
93,OMVKY,OMV Aktiengesellschaft,34.26,0.00,0.00%,260,"10,233",11.278B,8.44
94,SLE.L,San Leon Energy plc,24.44,-0.81,-3.19%,"39,887","378,521",109.981M,N/A
